name,now_cost,total_points,form,minutes,goals_scored,assists,clean_sheets,xG,xA,name.1,team_id,team_name,event,team_h,team_a
Brentford,43,0,0.0,0,0,0,0,0.0,0.0,Brentford,4,Brentford,15,4,15
Brentford,43,0,0.0,0,0,0,0,0.0,0.0,Brentford,4,Brentford,17,4,16
Brentford,43,0,0.0,0,0,0,0,0.0,0.0,Brentford,4,Brentford,19,4,1
Brentford,43,0,0.0,0,0,0,0,0.0,0.0,Brentford,4,Brentford,21,4,13
Brentford,43,0,0.0,0,0,0,0,0.0,0.0,Brentford,4,Brentford,22,4,12
Brentford,43,0,0.0,0,0,0,0,0.0,0.0,Brentford,4,Brentford,24,4,18
Brentford,43,0,0.0,0,0,0,0,0.0,0.0,Brentford,4,Brentford,27,4,8
Brentford,43,0,0.0,0,0,0,0,0.0,0.0,Brentford,4,Brentford,28,4,2
Brentford,43,0,0.0,0,0,0,0,0.0,0.0,Brentford,4,Brentford,31,4,6
Brentford,43,0,0.0,0,0,0,0,0.0,0.0,Brentford,4,Brentford,33,4,5
Brentford,43,0,0.0,0,0,0,0,0.0,0.0,Brentford,4,Brentford,35,4,14
Brentford,43,0,0.0,0,0,0,0,0.0,0.0,Brentford,4,Brentford,37,4,9
Brentford,49,68,1.0,2098,1,3,6,0.83,2.3,Brentford,4,Brentford,1,4,7
Brentford,49,68,1.0,2098,1,3,6,0.83,2.3,Brentford,4,Brentford,3,4,17
Brentford,49,68,1.0,2098,1,3,6,0.83,2.3,Brentford,4,Brentford,6,4,19
Brentford,49,68,1.0,2098,1,3,6,0.83,2.3,Brentford,4,Brentford,7,4,20
Brentford,49,68,1.0,2098,1,3,6,0.83,2.3,Brentford,4,Brentford,9,4,10
Brentford,49,68,1.0,2098,1,3,6,0.83,2.3,Brentford,4,Brentford,11,4,3
Brentford,49,68,1.0,2098,1,3,6,0.83,2.3,Brentford,4,Brentford,13,4,11
Brentford,49,68,1.0,2098,1,3,6,0.83,2.3,Brentford,4,Brentford,15,4,15
Brentford,49,68,1.0,2098,1,3,6,0.83,2.3,Brentford,4,Brentford,17,4,16
Brentford,49,68,1.0,2098,1,3,6,0.83,2.3,Brentford,4,Brentford,19,4,1
Brentford,49,68,1.0,2098,1,3,6,0.83,2.3,Brentford,4,Brentford,21,4,13
Brentford,49,68,1.0,2098,1,3,6,0.83,2.3,Brentford,4,Brentford,22,4,12
Brentford,49,68,1.0,2098,1,3,6,0.83,2.3,Brentford,4,Brentford,24,4,18
Brentford,49,68,1.0,2098,1,3,6,0.83,2.3,Brentford,4,Brentford,27,4,8
Brentford,49,68,1.0,2098,1,3,6,0.83,2.3,Brentford,4,Brentford,28,4,2
Brentford,49,68,1.0,2098,1,3,6,0.83,2.3,Brentford,4,Brentford,31,4,6
Brentford,49,68,1.0,2098,1,3,6,0.83,2.3,Brentford,4,Brentford,33,4,5
Brentford,49,68,1.0,2098,1,3,6,0.83,2.3,Brentford,4,Brentford,35,4,14
Brentford,49,68,1.0,2098,1,3,6,0.83,2.3,Brentford,4,Brentford,37,4,9
Brentford,53,28,0.5,728,0,1,2,0.23,1.17,Brentford,4,Brentford,1,4,7
Brentford,53,28,0.5,728,0,1,2,0.23,1.17,Brentford,4,Brentford,3,4,17
Brentford,53,28,0.5,728,0,1,2,0.23,1.17,Brentford,4,Brentford,6,4,19
Brentford,53,28,0.5,728,0,1,2,0.23,1.17,Brentford,4,Brentford,7,4,20
Brentford,53,28,0.5,728,0,1,2,0.23,1.17,Brentford,4,Brentford,9,4,10
Brentford,53,28,0.5,728,0,1,2,0.23,1.17,Brentford,4,Brentford,11,4,3
Brentford,53,28,0.5,728,0,1,2,0.23,1.17,Brentford,4,Brentford,13,4,11
Brentford,53,28,0.5,728,0,1,2,0.23,1.17,Brentford,4,Brentford,15,4,15
Brentford,53,28,0.5,728,0,1,2,0.23,1.17,Brentford,4,Brentford,17,4,16
Brentford,53,28,0.5,728,0,1,2,0.23,1.17,Brentford,4,Brentford,19,4,1
Brentford,53,28,0.5,728,0,1,2,0.23,1.17,Brentford,4,Brentford,21,4,13
Brentford,53,28,0.5,728,0,1,2,0.23,1.17,Brentford,4,Brentford,22,4,12
Brentford,53,28,0.5,728,0,1,2,0.23,1.17,Brentford,4,Brentford,24,4,18
Brentford,53,28,0.5,728,0,1,2,0.23,1.17,Brentford,4,Brentford,27,4,8
Brentford,53,28,0.5,728,0,1,2,0.23,1.17,Brentford,4,Brentford,28,4,2
Brentford,53,28,0.5,728,0,1,2,0.23,1.17,Brentford,4,Brentford,31,4,6
Brentford,53,28,0.5,728,0,1,2,0.23,1.17,Brentford,4,Brentford,33,4,5
Brentford,53,28,0.5,728,0,1,2,0.23,1.17,Brentford,4,Brentford,35,4,14
Brentford,53,28,0.5,728,0,1,2,0.23,1.17,Brentford,4,Brentford,37,4,9
Brentford,39,3,0.5,28,0,0,0,0.0,0.0,Brentford,4,Brentford,1,4,7
Brentford,39,3,0.5,28,0,0,0,0.0,0.0,Brentford,4,Brentford,3,4,17
Brentford,39,3,0.5,28,0,0,0,0.0,0.0,Brentford,4,Brentford,6,4,19
Brentford,39,3,0.5,28,0,0,0,0.0,0.0,Brentford,4,Brentford,7,4,20
Brentford,39,3,0.5,28,0,0,0,0.0,0.0,Brentford,4,Brentford,9,4,10
Brentford,39,3,0.5,28,0,0,0,0.0,0.0,Brentford,4,Brentford,11,4,3
Brentford,39,3,0.5,28,0,0,0,0.0,0.0,Brentford,4,Brentford,13,4,11
Brentford,39,3,0.5,28,0,0,0,0.0,0.0,Brentford,4,Brentford,15,4,15
Brentford,39,3,0.5,28,0,0,0,0.0,0.0,Brentford,4,Brentford,17,4,16
Brentford,39,3,0.5,28,0,0,0,0.0,0.0,Brentford,4,Brentford,19,4,1
Brentford,39,3,0.5,28,0,0,0,0.0,0.0,Brentford,4,Brentford,21,4,13
Brentford,39,3,0.5,28,0,0,0,0.0,0.0,Brentford,4,Brentford,22,4,12
Brentford,39,3,0.5,28,0,0,0,0.0,0.0,Brentford,4,Brentford,24,4,18
Brentford,39,3,0.5,28,0,0,0,0.0,0.0,Brentford,4,Brentford,27,4,8
Brentford,39,3,0.5,28,0,0,0,0.0,0.0,Brentford,4,Brentford,28,4,2
Brentford,39,3,0.5,28,0,0,0,0.0,0.0,Brentford,4,Brentford,31,4,6
Brentford,39,3,0.5,28,0,0,0,0.0,0.0,Brentford,4,Brentford,33,4,5
Brentford,39,3,0.5,28,0,0,0,0.0,0.0,Brentford,4,Brentford,35,4,14
Brentford,39,3,0.5,28,0,0,0,0.0,0.0,Brentford,4,Brentford,37,4,9
Brentford,44,7,0.5,27,0,0,0,0.15,0.0,Brentford,4,Brentford,1,4,7
Brentford,44,7,0.5,27,0,0,0,0.15,0.0,Brentford,4,Brentford,3,4,17
Brentford,44,7,0.5,27,0,0,0,0.15,0.0,Brentford,4,Brentford,6,4,19
Brentford,44,7,0.5,27,0,0,0,0.15,0.0,Brentford,4,Brentford,7,4,20
Brentford,44,7,0.5,27,0,0,0,0.15,0.0,Brentford,4,Brentford,9,4,10
Brentford,44,7,0.5,27,0,0,0,0.15,0.0,Brentford,4,Brentford,11,4,3
Brentford,44,7,0.5,27,0,0,0,0.15,0.0,Brentford,4,Brentford,13,4,11
Brentford,44,7,0.5,27,0,0,0,0.15,0.0,Brentford,4,Brentford,15,4,15
Brentford,44,7,0.5,27,0,0,0,0.15,0.0,Brentford,4,Brentford,17,4,16
Brentford,44,7,0.5,27,0,0,0,0.15,0.0,Brentford,4,Brentford,19,4,1
Brentford,44,7,0.5,27,0,0,0,0.15,0.0,Brentford,4,Brentford,21,4,13
Brentford,44,7,0.5,27,0,0,0,0.15,0.0,Brentford,4,Brentford,22,4,12
Brentford,44,7,0.5,27,0,0,0,0.15,0.0,Brentford,4,Brentford,24,4,18
Brentford,44,7,0.5,27,0,0,0,0.15,0.0,Brentford,4,Brentford,27,4,8
Brentford,44,7,0.5,27,0,0,0,0.15,0.0,Brentford,4,Brentford,28,4,2
Brentford,44,7,0.5,27,0,0,0,0.15,0.0,Brentford,4,Brentford,31,4,6
Brentford,44,7,0.5,27,0,0,0,0.15,0.0,Brentford,4,Brentford,33,4,5
Brentford,44,7,0.5,27,0,0,0,0.15,0.0,Brentford,4,Brentford,35,4,14
Brentford,44,7,0.5,27,0,0,0,0.15,0.0,Brentford,4,Brentford,37,4,9
Brentford,50,75,2.0,2367,1,4,6,2.38,3.96,Brentford,4,Brentford,1,4,7
Brentford,50,75,2.0,2367,1,4,6,2.38,3.96,Brentford,4,Brentford,3,4,17
Brentford,50,75,2.0,2367,1,4,6,2.38,3.96,Brentford,4,Brentford,6,4,19
Brentford,50,75,2.0,2367,1,4,6,2.38,3.96,Brentford,4,Brentford,7,4,20
Brentford,50,75,2.0,2367,1,4,6,2.38,3.96,Brentford,4,Brentford,9,4,10
Brentford,50,75,2.0,2367,1,4,6,2.38,3.96,Brentford,4,Brentford,11,4,3
Brentford,50,75,2.0,2367,1,4,6,2.38,3.96,Brentford,4,Brentford,13,4,11
Brentford,50,75,2.0,2367,1,4,6,2.38,3.96,Brentford,4,Brentford,15,4,15
Brentford,50,75,2.0,2367,1,4,6,2.38,3.96,Brentford,4,Brentford,17,4,16
Brentford,50,75,2.0,2367,1,4,6,2.38,3.96,Brentford,4,Brentford,19,4,1
Brentford,50,75,2.0,2367,1,4,6,2.38,3.96,Brentford,4,Brentford,21,4,13
Brentford,50,75,2.0,2367,1,4,6,2.38,3.96,Brentford,4,Brentford,22,4,12
Brentford,50,75,2.0,2367,1,4,6,2.38,3.96,Brentford,4,Brentford,24,4,18
Brentford,50,75,2.0,2367,1,4,6,2.38,3.96,Brentford,4,Brentford,27,4,8
Brentford,50,75,2.0,2367,1,4,6,2.38,3.96,Brentford,4,Brentford,28,4,2
Brentford,50,75,2.0,2367,1,4,6,2.38,3.96,Brentford,4,Brentford,31,4,6
Brentford,50,75,2.0,2367,1,4,6,2.38,3.96,Brentford,4,Brentford,33,4,5
Brentford,50,75,2.0,2367,1,4,6,2.38,3.96,Brentford,4,Brentford,35,4,14
Brentford,50,75,2.0,2367,1,4,6,2.38,3.96,Brentford,4,Brentford,37,4,9
Brentford,81,179,4.0,2605,15,6,6,9.23,6.88,Brentford,4,Brentford,1,4,7
Brentford,81,179,4.0,2605,15,6,6,9.23,6.88,Brentford,4,Brentford,3,4,17
Brentford,81,179,4.0,2605,15,6,6,9.23,6.88,Brentford,4,Brentford,6,4,19
Brentford,81,179,4.0,2605,15,6,6,9.23,6.88,Brentford,4,Brentford,7,4,20
Brentford,81,179,4.0,2605,15,6,6,9.23,6.88,Brentford,4,Brentford,9,4,10
Brentford,81,179,4.0,2605,15,6,6,9.23,6.88,Brentford,4,Brentford,11,4,3
Brentford,81,179,4.0,2605,15,6,6,9.23,6.88,Brentford,4,Brentford,13,4,11
Brentford,81,179,4.0,2605,15,6,6,9.23,6.88,Brentford,4,Brentford,15,4,15
Brentford,81,179,4.0,2605,15,6,6,9.23,6.88,Brentford,4,Brentford,17,4,16
Brentford,81,179,4.0,2605,15,6,6,9.23,6.88,Brentford,4,Brentford,19,4,1
Brentford,81,179,4.0,2605,15,6,6,9.23,6.88,Brentford,4,Brentford,21,4,13
Brentford,81,179,4.0,2605,15,6,6,9.23,6.88,Brentford,4,Brentford,22,4,12
Brentford,81,179,4.0,2605,15,6,6,9.23,6.88,Brentford,4,Brentford,24,4,18
Brentford,81,179,4.0,2605,15,6,6,9.23,6.88,Brentford,4,Brentford,27,4,8
Brentford,81,179,4.0,2605,15,6,6,9.23,6.88,Brentford,4,Brentford,28,4,2
Brentford,81,179,4.0,2605,15,6,6,9.23,6.88,Brentford,4,Brentford,31,4,6
Brentford,81,179,4.0,2605,15,6,6,9.23,6.88,Brentford,4,Brentford,33,4,5
Brentford,81,179,4.0,2605,15,6,6,9.23,6.88,Brentford,4,Brentford,35,4,14
Brentford,81,179,4.0,2605,15,6,6,9.23,6.88,Brentford,4,Brentford,37,4,9
Brentford,42,9,0.5,180,0,0,1,0.0,0.02,Brentford,4,Brentford,1,4,7
Brentford,42,9,0.5,180,0,0,1,0.0,0.02,Brentford,4,Brentford,3,4,17
Brentford,42,9,0.5,180,0,0,1,0.0,0.02,Brentford,4,Brentford,6,4,19
Brentford,42,9,0.5,180,0,0,1,0.0,0.02,Brentford,4,Brentford,7,4,20
Brentford,42,9,0.5,180,0,0,1,0.0,0.02,Brentford,4,Brentford,9,4,10
Brentford,42,9,0.5,180,0,0,1,0.0,0.02,Brentford,4,Brentford,11,4,3
Brentford,42,9,0.5,180,0,0,1,0.0,0.02,Brentford,4,Brentford,13,4,11
Brentford,42,9,0.5,180,0,0,1,0.0,0.02,Brentford,4,Brentford,15,4,15
Brentford,42,9,0.5,180,0,0,1,0.0,0.02,Brentford,4,Brentford,17,4,16
Brentford,42,9,0.5,180,0,0,1,0.0,0.02,Brentford,4,Brentford,19,4,1
Brentford,42,9,0.5,180,0,0,1,0.0,0.02,Brentford,4,Brentford,21,4,13
Brentford,42,9,0.5,180,0,0,1,0.0,0.02,Brentford,4,Brentford,22,4,12
Brentford,42,9,0.5,180,0,0,1,0.0,0.02,Brentford,4,Brentford,24,4,18
Brentford,42,9,0.5,180,0,0,1,0.0,0.02,Brentford,4,Brentford,27,4,8
Brentford,42,9,0.5,180,0,0,1,0.0,0.02,Brentford,4,Brentford,28,4,2
Brentford,42,9,0.5,180,0,0,1,0.0,0.02,Brentford,4,Brentford,31,4,6
Brentford,42,9,0.5,180,0,0,1,0.0,0.02,Brentford,4,Brentford,33,4,5
Brentford,42,9,0.5,180,0,0,1,0.0,0.02,Brentford,4,Brentford,35,4,14
Brentford,42,9,0.5,180,0,0,1,0.0,0.02,Brentford,4,Brentford,37,4,9
Brentford,48,73,6.0,2010,4,2,3,3.01,0.81,Brentford,4,Brentford,1,4,7
Brentford,48,73,6.0,2010,4,2,3,3.01,0.81,Brentford,4,Brentford,3,4,17
Brentford,48,73,6.0,2010,4,2,3,3.01,0.81,Brentford,4,Brentford,6,4,19
Brentford,48,73,6.0,2010,4,2,3,3.01,0.81,Brentford,4,Brentford,7,4,20
Brentford,48,73,6.0,2010,4,2,3,3.01,0.81,Brentford,4,Brentford,9,4,10
Brentford,48,73,6.0,2010,4,2,3,3.01,0.81,Brentford,4,Brentford,11,4,3
Brentford,48,73,6.0,2010,4,2,3,3.01,0.81,Brentford,4,Brentford,13,4,11
Brentford,48,73,6.0,2010,4,2,3,3.01,0.81,Brentford,4,Brentford,15,4,15
Brentford,48,73,6.0,2010,4,2,3,3.01,0.81,Brentford,4,Brentford,17,4,16
Brentford,48,73,6.0,2010,4,2,3,3.01,0.81,Brentford,4,Brentford,19,4,1
Brentford,48,73,6.0,2010,4,2,3,3.01,0.81,Brentford,4,Brentford,21,4,13
Brentford,48,73,6.0,2010,4,2,3,3.01,0.81,Brentford,4,Brentford,22,4,12
Brentford,48,73,6.0,2010,4,2,3,3.01,0.81,Brentford,4,Brentford,24,4,18
Brentford,48,73,6.0,2010,4,2,3,3.01,0.81,Brentford,4,Brentford,27,4,8
Brentford,48,73,6.0,2010,4,2,3,3.01,0.81,Brentford,4,Brentford,28,4,2
Brentford,48,73,6.0,2010,4,2,3,3.01,0.81,Brentford,4,Brentford,31,4,6
Brentford,48,73,6.0,2010,4,2,3,3.01,0.81,Brentford,4,Brentford,33,4,5
Brentford,48,73,6.0,2010,4,2,3,3.01,0.81,Brentford,4,Brentford,35,4,14
Brentford,48,73,6.0,2010,4,2,3,3.01,0.81,Brentford,4,Brentford,37,4,9
Brentford,49,2,0.0,23,0,0,0,0.0,0.02,Brentford,4,Brentford,1,4,7
Brentford,49,2,0.0,23,0,0,0,0.0,0.02,Brentford,4,Brentford,3,4,17
Brentford,49,2,0.0,23,0,0,0,0.0,0.02,Brentford,4,Brentford,6,4,19
Brentford,49,2,0.0,23,0,0,0,0.0,0.02,Brentford,4,Brentford,7,4,20
Brentford,49,2,0.0,23,0,0,0,0.0,0.02,Brentford,4,Brentford,9,4,10
Brentford,49,2,0.0,23,0,0,0,0.0,0.02,Brentford,4,Brentford,11,4,3
Brentford,49,2,0.0,23,0,0,0,0.0,0.02,Brentford,4,Brentford,13,4,11
Brentford,49,2,0.0,23,0,0,0,0.0,0.02,Brentford,4,Brentford,15,4,15
Brentford,49,2,0.0,23,0,0,0,0.0,0.02,Brentford,4,Brentford,17,4,16
Brentford,49,2,0.0,23,0,0,0,0.0,0.02,Brentford,4,Brentford,19,4,1
Brentford,49,2,0.0,23,0,0,0,0.0,0.02,Brentford,4,Brentford,21,4,13
Brentford,49,2,0.0,23,0,0,0,0.0,0.02,Brentford,4,Brentford,22,4,12
Brentford,49,2,0.0,23,0,0,0,0.0,0.02,Brentford,4,Brentford,24,4,18
Brentford,49,2,0.0,23,0,0,0,0.0,0.02,Brentford,4,Brentford,27,4,8
Brentford,49,2,0.0,23,0,0,0,0.0,0.02,Brentford,4,Brentford,28,4,2
Brentford,49,2,0.0,23,0,0,0,0.0,0.02,Brentford,4,Brentford,31,4,6
Brentford,49,2,0.0,23,0,0,0,0.0,0.02,Brentford,4,Brentford,33,4,5
Brentford,49,2,0.0,23,0,0,0,0.0,0.02,Brentford,4,Brentford,35,4,14
Brentford,49,2,0.0,23,0,0,0,0.0,0.02,Brentford,4,Brentford,37,4,9
Brentford,45,0,0.0,0,0,0,0,0.0,0.0,Brentford,4,Brentford,1,4,7
Brentford,45,0,0.0,0,0,0,0,0.0,0.0,Brentford,4,Brentford,3,4,17
Brentford,45,0,0.0,0,0,0,0,0.0,0.0,Brentford,4,Brentford,6,4,19
Brentford,45,0,0.0,0,0,0,0,0.0,0.0,Brentford,4,Brentford,7,4,20
Brentford,45,0,0.0,0,0,0,0,0.0,0.0,Brentford,4,Brentford,9,4,10
Brentford,45,0,0.0,0,0,0,0,0.0,0.0,Brentford,4,Brentford,11,4,3
Brentford,45,0,0.0,0,0,0,0,0.0,0.0,Brentford,4,Brentford,13,4,11
Brentford,45,0,0.0,0,0,0,0,0.0,0.0,Brentford,4,Brentford,15,4,15
Brentford,45,0,0.0,0,0,0,0,0.0,0.0,Brentford,4,Brentford,17,4,16
Brentford,45,0,0.0,0,0,0,0,0.0,0.0,Brentford,4,Brentford,19,4,1
Brentford,45,0,0.0,0,0,0,0,0.0,0.0,Brentford,4,Brentford,21,4,13
Brentford,45,0,0.0,0,0,0,0,0.0,0.0,Brentford,4,Brentford,22,4,12
Brentford,45,0,0.0,0,0,0,0,0.0,0.0,Brentford,4,Brentford,24,4,18
Brentford,45,0,0.0,0,0,0,0,0.0,0.0,Brentford,4,Brentford,27,4,8
Brentford,45,0,0.0,0,0,0,0,0.0,0.0,Brentford,4,Brentford,28,4,2
Brentford,45,0,0.0,0,0,0,0,0.0,0.0,Brentford,4,Brentford,31,4,6
Brentford,45,0,0.0,0,0,0,0,0.0,0.0,Brentford,4,Brentford,33,4,5
Brentford,45,0,0.0,0,0,0,0,0.0,0.0,Brentford,4,Brentford,35,4,14
Brentford,45,0,0.0,0,0,0,0,0.0,0.0,Brentford,4,Brentford,37,4,9
Brentford,44,46,2.0,1830,2,0,2,0.87,0.64,Brentford,4,Brentford,1,4,7
Brentford,44,46,2.0,1830,2,0,2,0.87,0.64,Brentford,4,Brentford,3,4,17
Brentford,44,46,2.0,1830,2,0,2,0.87,0.64,Brentford,4,Brentford,6,4,19
Brentford,44,46,2.0,1830,2,0,2,0.87,0.64,Brentford,4,Brentford,7,4,20
Brentford,44,46,2.0,1830,2,0,2,0.87,0.64,Brentford,4,Brentford,9,4,10
Brentford,44,46,2.0,1830,2,0,2,0.87,0.64,Brentford,4,Brentford,11,4,3
Brentford,44,46,2.0,1830,2,0,2,0.87,0.64,Brentford,4,Brentford,13,4,11
Brentford,44,46,2.0,1830,2,0,2,0.87,0.64,Brentford,4,Brentford,15,4,15
Brentford,44,46,2.0,1830,2,0,2,0.87,0.64,Brentford,4,Brentford,17,4,16
Brentford,44,46,2.0,1830,2,0,2,0.87,0.64,Brentford,4,Brentford,19,4,1
Brentford,44,46,2.0,1830,2,0,2,0.87,0.64,Brentford,4,Brentford,21,4,13
Brentford,44,46,2.0,1830,2,0,2,0.87,0.64,Brentford,4,Brentford,22,4,12
Brentford,44,46,2.0,1830,2,0,2,0.87,0.64,Brentford,4,Brentford,24,4,18
Brentford,44,46,2.0,1830,2,0,2,0.87,0.64,Brentford,4,Brentford,27,4,8
Brentford,44,46,2.0,1830,2,0,2,0.87,0.64,Brentford,4,Brentford,28,4,2
Brentford,44,46,2.0,1830,2,0,2,0.87,0.64,Brentford,4,Brentford,31,4,6
Brentford,44,46,2.0,1830,2,0,2,0.87,0.64,Brentford,4,Brentford,33,4,5
Brentford,44,46,2.0,1830,2,0,2,0.87,0.64,Brentford,4,Brentford,35,4,14
Brentford,44,46,2.0,1830,2,0,2,0.87,0.64,Brentford,4,Brentford,37,4,9
Brentford,43,36,0.0,1100,0,2,2,0.2,2.09,Brentford,4,Brentford,1,4,7
Brentford,43,36,0.0,1100,0,2,2,0.2,2.09,Brentford,4,Brentford,3,4,17
Brentford,43,36,0.0,1100,0,2,2,0.2,2.09,Brentford,4,Brentford,6,4,19
Brentford,43,36,0.0,1100,0,2,2,0.2,2.09,Brentford,4,Brentford,7,4,20
Brentford,43,36,0.0,1100,0,2,2,0.2,2.09,Brentford,4,Brentford,9,4,10
Brentford,43,36,0.0,1100,0,2,2,0.2,2.09,Brentford,4,Brentford,11,4,3
Brentford,43,36,0.0,1100,0,2,2,0.2,2.09,Brentford,4,Brentford,13,4,11
Brentford,43,36,0.0,1100,0,2,2,0.2,2.09,Brentford,4,Brentford,15,4,15
Brentford,43,36,0.0,1100,0,2,2,0.2,2.09,Brentford,4,Brentford,17,4,16
Brentford,43,36,0.0,1100,0,2,2,0.2,2.09,Brentford,4,Brentford,19,4,1
Brentford,43,36,0.0,1100,0,2,2,0.2,2.09,Brentford,4,Brentford,21,4,13
Brentford,43,36,0.0,1100,0,2,2,0.2,2.09,Brentford,4,Brentford,22,4,12
Brentford,43,36,0.0,1100,0,2,2,0.2,2.09,Brentford,4,Brentford,24,4,18
Brentford,43,36,0.0,1100,0,2,2,0.2,2.09,Brentford,4,Brentford,27,4,8
Brentford,43,36,0.0,1100,0,2,2,0.2,2.09,Brentford,4,Brentford,28,4,2
Brentford,43,36,0.0,1100,0,2,2,0.2,2.09,Brentford,4,Brentford,31,4,6
Brentford,43,36,0.0,1100,0,2,2,0.2,2.09,Brentford,4,Brentford,33,4,5
Brentford,43,36,0.0,1100,0,2,2,0.2,2.09,Brentford,4,Brentford,35,4,14
Brentford,43,36,0.0,1100,0,2,2,0.2,2.09,Brentford,4,Brentford,37,4,9
Brentford,51,104,2.0,1562,7,4,7,5.76,1.16,Brentford,4,Brentford,1,4,7
Brentford,51,104,2.0,1562,7,4,7,5.76,1.16,Brentford,4,Brentford,3,4,17
Brentford,51,104,2.0,1562,7,4,7,5.76,1.16,Brentford,4,Brentford,6,4,19
Brentford,51,104,2.0,1562,7,4,7,5.76,1.16,Brentford,4,Brentford,7,4,20
Brentford,51,104,2.0,1562,7,4,7,5.76,1.16,Brentford,4,Brentford,9,4,10
Brentford,51,104,2.0,1562,7,4,7,5.76,1.16,Brentford,4,Brentford,11,4,3
Brentford,51,104,2.0,1562,7,4,7,5.76,1.16,Brentford,4,Brentford,13,4,11
Brentford,51,104,2.0,1562,7,4,7,5.76,1.16,Brentford,4,Brentford,15,4,15
Brentford,51,104,2.0,1562,7,4,7,5.76,1.16,Brentford,4,Brentford,17,4,16
Brentford,51,104,2.0,1562,7,4,7,5.76,1.16,Brentford,4,Brentford,19,4,1
Brentford,51,104,2.0,1562,7,4,7,5.76,1.16,Brentford,4,Brentford,21,4,13
Brentford,51,104,2.0,1562,7,4,7,5.76,1.16,Brentford,4,Brentford,22,4,12
Brentford,51,104,2.0,1562,7,4,7,5.76,1.16,Brentford,4,Brentford,24,4,18
Brentford,51,104,2.0,1562,7,4,7,5.76,1.16,Brentford,4,Brentford,27,4,8
Brentford,51,104,2.0,1562,7,4,7,5.76,1.16,Brentford,4,Brentford,28,4,2
Brentford,51,104,2.0,1562,7,4,7,5.76,1.16,Brentford,4,Brentford,31,4,6
Brentford,51,104,2.0,1562,7,4,7,5.76,1.16,Brentford,4,Brentford,33,4,5
Brentford,51,104,2.0,1562,7,4,7,5.76,1.16,Brentford,4,Brentford,35,4,14
Brentford,51,104,2.0,1562,7,4,7,5.76,1.16,Brentford,4,Brentford,37,4,9
Brentford,59,5,0.0,129,0,0,0,0.1,0.02,Brentford,4,Brentford,1,4,7
Brentford,59,5,0.0,129,0,0,0,0.1,0.02,Brentford,4,Brentford,3,4,17
Brentford,59,5,0.0,129,0,0,0,0.1,0.02,Brentford,4,Brentford,6,4,19
Brentford,59,5,0.0,129,0,0,0,0.1,0.02,Brentford,4,Brentford,7,4,20
Brentford,59,5,0.0,129,0,0,0,0.1,0.02,Brentford,4,Brentford,9,4,10
Brentford,59,5,0.0,129,0,0,0,0.1,0.02,Brentford,4,Brentford,11,4,3
Brentford,59,5,0.0,129,0,0,0,0.1,0.02,Brentford,4,Brentford,13,4,11
Brentford,59,5,0.0,129,0,0,0,0.1,0.02,Brentford,4,Brentford,15,4,15
Brentford,59,5,0.0,129,0,0,0,0.1,0.02,Brentford,4,Brentford,17,4,16
Brentford,59,5,0.0,129,0,0,0,0.1,0.02,Brentford,4,Brentford,19,4,1
Brentford,59,5,0.0,129,0,0,0,0.1,0.02,Brentford,4,Brentford,21,4,13
Brentford,59,5,0.0,129,0,0,0,0.1,0.02,Brentford,4,Brentford,22,4,12
Brentford,59,5,0.0,129,0,0,0,0.1,0.02,Brentford,4,Brentford,24,4,18
Brentford,59,5,0.0,129,0,0,0,0.1,0.02,Brentford,4,Brentford,27,4,8
Brentford,59,5,0.0,129,0,0,0,0.1,0.02,Brentford,4,Brentford,28,4,2
Brentford,59,5,0.0,129,0,0,0,0.1,0.02,Brentford,4,Brentford,31,4,6
Brentford,59,5,0.0,129,0,0,0,0.1,0.02,Brentford,4,Brentford,33,4,5
Brentford,59,5,0.0,129,0,0,0,0.1,0.02,Brentford,4,Brentford,35,4,14
Brentford,59,5,0.0,129,0,0,0,0.1,0.02,Brentford,4,Brentford,37,4,9
Brentford,73,0,0.0,0,0,0,0,0.0,0.0,Brentford,4,Brentford,1,4,7
Brentford,73,0,0.0,0,0,0,0,0.0,0.0,Brentford,4,Brentford,3,4,17
Brentford,73,0,0.0,0,0,0,0,0.0,0.0,Brentford,4,Brentford,6,4,19
Brentford,73,0,0.0,0,0,0,0,0.0,0.0,Brentford,4,Brentford,7,4,20
Brentford,73,0,0.0,0,0,0,0,0.0,0.0,Brentford,4,Brentford,9,4,10
Brentford,73,0,0.0,0,0,0,0,0.0,0.0,Brentford,4,Brentford,11,4,3
Brentford,73,0,0.0,0,0,0,0,0.0,0.0,Brentford,4,Brentford,13,4,11
Brentford,73,0,0.0,0,0,0,0,0.0,0.0,Brentford,4,Brentford,15,4,15
Brentford,73,0,0.0,0,0,0,0,0.0,0.0,Brentford,4,Brentford,17,4,16
Brentford,73,0,0.0,0,0,0,0,0.0,0.0,Brentford,4,Brentford,19,4,1
Brentford,73,0,0.0,0,0,0,0,0.0,0.0,Brentford,4,Brentford,21,4,13
Brentford,73,0,0.0,0,0,0,0,0.0,0.0,Brentford,4,Brentford,22,4,12
Brentford,73,0,0.0,0,0,0,0,0.0,0.0,Brentford,4,Brentford,24,4,18
Brentford,73,0,0.0,0,0,0,0,0.0,0.0,Brentford,4,Brentford,27,4,8
Brentford,73,0,0.0,0,0,0,0,0.0,0.0,Brentford,4,Brentford,28,4,2
